,urls
18765,"http://wyborcza.pl/7,75410,21272998,philip-glass-pan-od-popoptymizmu-sylwetka.html"
18766,"http://szczecin.wyborcza.pl/szczecin/7,34939,21273012,posel-nitras-i-ekipa-z-po-wyczyscila-drzwi-do-siedziby-pis-u.html"
18767,"http://wyborcza.pl/7,75410,21272883,donald-trump-obrywa-od-telewizyjnych-komikow-pamietacie-gdy.html"
18768,"http://warszawa.wyborcza.pl/warszawa/1,34862,21272466,ukraincy-w-warszawie-13-letnia-daryna-nie-bedzie-deportowana.html"
18769,"http://warszawa.wyborcza.pl/warszawa/1,34862,21272382,anty-trump-pikieta-pod-ambasada-usa-w-czasie-zaprzysiezenia.html"
18770,"http://lodz.wyborcza.pl/lodz/1,35136,21272345,ksiadz-z-koleda-w-agencji-towarzyskiej-modlilem-sie-by-tu.html"
18771,"http://wyborcza.biz/biznes/1,100896,21272432,gazprom-chce-wspierac-bruksele-przeciw-polsce-w-europejskim.html"
18772,"http://wyborcza.pl/7,75399,21272354,ameryka-przede-wszystkim.html"
18773,"http://wroclaw.wyborcza.pl/wroclaw/1,35771,21272126,andrzej-duda-w-polkowicach-kghm-zostanie-odciazony.html"
18774,"http://wyborcza.biz/biznes/1,147582,21271370,agencie-powiedz-ile-na-mnie-zarabiasz.html"
18775,"http://krakow.wyborcza.pl/krakow/1,44425,21272095,prawicowy-hejt-pod-adresem-organizatorki-demonstracji-pod-wawelem.html"
18776,"http://wyborcza.pl/7,75399,21272090,donald-trump-na-inauguracje-america-first-najwazniejsze.html"
18777,"http://wyborcza.biz/biznes/1,100896,21272062,rosja-zatwierdzila-umowe-z-turcje-o-gazociagu-omijajacym-ukraine.html"
18778,"http://wyborcza.pl/7,75410,21271856,nck-hojnie-wspiera-projekty-pietrzaka-sakiewicza-rydzyka.html"
18779,"http://kielce.wyborcza.pl/kielce/1,47262,21271432,ministerstwo-rzadzone-przez-pis-chce-nagrody-dla-prezesa-z-psl.html"
18780,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,21271354,rekordowa-aukcja-w-sopocie-obraz-polskiego-artysty-sprzedany.html"
18781,"http://wyborcza.pl/1,155290,21271648,koncern-prezydenta-ukrainy-zamknie-fabryke-w-rosji.html"
18782,"http://wyborcza.pl/7,75398,21271506,to-nie-byl-spisek-tylko-usterka-tvp-wiedziala-niemal-od-poczatku.html"
18783,"http://wyborcza.pl/7,75248,21270437,bilans-kryzysu-parlamentarnego-43-proc-badanych-nie-opowiada.html"
18784,"http://wyborcza.pl/7,75399,21270970,czy-hollande-moze-zastapic-tuska-na-stanowisku-szefa-rady-europejskiej.html"
18785,"http://wyborcza.pl/7,75399,21269446,lider-wolnego-swiata-robi-sobie-przerwe-na-jedna-kadencje.html"
18786,"http://wyborcza.pl/7,75398,21270782,walesa-na-konferencji-ipn-ile-mozna-cierpiec-niech-to-sie.html"
18787,"http://wyborcza.pl/7,154903,21269702,szalenstwa-manchesteru-city-cwierc-miliona-funtow-za-13-latka.html"
18788,"http://wyborcza.biz/Gieldy/1,114507,21270145,wiecej-panstwa-w-orlenie-nowym-akcjonariuszem-zostala-panstwowa.html"
18789,"http://wyborcza.pl/7,75410,21269522,bedzie-odpowiedz-na-ucho-prezesa-tvp-negocjuje-z-gorskim.html"
18790,"http://krakow.wyborcza.pl/krakow/56,44425,21264360,obalamy-mity-o-in-vitro-slowa-politykow-prawicy-komentuje-lekarz.html"
18791,"http://wyborcza.pl/7,75399,21269341,najblizsi-wspolpracownicy-trumpa-pod-lupa-sluzb-za-kontakty.html"
18792,"http://warszawa.wyborcza.pl/warszawa/1,34862,21269192,wosp-kartka-od-ktorej-zaczal-sie-sejmowy-kryzys-sprzedana.html"
18793,"http://wyborcza.pl/7,75399,21269309,meksyk-wydaje-amerykanom-slynnego-gangstera-narkotykowego-czy.html"
18794,"http://krakow.wyborcza.pl/krakow/1,42699,21266717,jak-luigi-z-camorry-wloska-pizze-w-nowym-targu-serwowal.html"
18795,"http://opole.wyborcza.pl/opole/7,35086,21267273,wojewoda-eksmituje-urzednikow-marszalka.html"
18796,"http://wyborcza.biz/biznes/1,147584,21269285,ostra-podwyzka-skladek-na-zus-dla-przedsiebiorcow-w-calym-roku.html"
18797,"http://wyborcza.pl/7,75410,21268450,skam-norweski-serial-na-miare-nastolatkow-odcinki-na-zywo.html"
18798,"http://wyborcza.pl/7,75400,21261990,wydzial-fizyki-uw-w-zalobie-zmarl-krzysztof-maurin-legendarny.html"
18799,"http://wroclaw.wyborcza.pl/wroclaw/1,35771,21268775,tragedia-na-dolnym-slasku-zabil-siebie-a-wczesniej-babcie.html"
18800,"http://wyborcza.pl/7,75398,21268472,kijowski-bede-kandydowal-na-przewodniczacego-na-mazowszu.html"
18801,"http://wyborcza.pl/7,75398,21268306,bodnar-nie-ma-podstaw-do-publikacji-wizerunkow-demonstrujacych.html"
18802,"http://katowice.wyborcza.pl/katowice/7,35063,21267783,slaska-firma-slaskie-chlopaki-slaski-kapital-dzieki-temu.html"
18803,"http://warszawa.wyborcza.pl/warszawa/1,150427,21267370,stolek-za-koszyki-choc-nalezy-sie-tron-jems-i-laureaci-nagrody.html"
18804,"http://warszawa.wyborcza.pl/warszawa/1,150427,21267449,ptaki-na-diete-zwierz-w-wielkim-miescie.html"
18805,"http://wyborcza.pl/7,154903,21266401,adam-malysz-zakopane-zawsze-dmuchalo-mi-pod-narty.html"
18806,"http://warszawa.wyborcza.pl/warszawa/1,150427,21267281,truchtem-z-maska-na-twarzy-o-zyciu-ze-smogiem-felieton.html"
18807,"http://wyborcza.pl/7,75398,21267221,siec-szpitali-wejdzie-w-zycie-male-nie-maja-szans-to-uderzy.html"
18808,"http://wyborcza.pl/1,155290,21259662,zmierzch-ameryki-bez-zartow-trump-staje-na-czele-najwiekszej.html"
18809,"http://wyborcza.pl/7,75399,21267940,barykada-motocyklistow-tysiace-jointow-i-marsz-kobiet-na-waszyngton.html"
18810,"http://wyborcza.pl/7,75398,21267149,jak-sie-zmieni-ordynacja-wyborcza-pis-szykuje-budapeszt-nad.html"
18811,"http://wyborcza.pl/1,155290,21259821,wszystkie-bizensowe-wojny-polityka-donalda-trumpa.html"
18812,"http://wyborcza.pl/7,75400,21265140,plyne-na-wyspe-krola-jerzego-czuje-sie-jak-ishmael-z-moby.html"
18813,"http://wyborcza.pl/7,75398,21267069,sa-zadowoleni-z-reformy-edukacji-wydawcy-ksiazek-nasz-elementarz.html"
18814,"http://wyborcza.pl/7,75399,21267270,dzis-inauguracja-45-prezydenta-usa-jak-wyglada-ten-rytual.html"
18815,"http://wyborcza.pl/1,155290,21267208,brexit-ma-otworzyc-wielka-brytanie-na-swiat-bankierzy-wola.html"
18816,"http://wyborcza.biz/biznes/1,149543,21266806,sklepowy-wyscig-na-pensje-od-marca-podwyzki-w-lidlu-na-kasie.html"
18817,"http://wyborcza.biz/biznes/1,147880,21260754,zmiany-w-emeryturach-mundurowych-co-zmienia-ustawa-dezubekizacyjna.html"
18818,"http://wyborcza.pl/7,75399,21266730,wielka-brytania-dogadamy-sie-jak-reagan-z-thatcher.html"
18819,"http://opole.wyborcza.pl/opole/7,35086,21266811,wieksze-opole-tematem-rozmow-europoslow-w-brukseli-bedzie-przyspieszenie.html"
18820,"http://wyborcza.pl/7,75399,21267146,wszyscy-ludzie-prezydenta-trumpa.html"
18821,"http://wyborcza.pl/7,75399,21266721,bliski-wschod-dobra-chemia-trumpa-z-silnymi-ludzmi-i-zagadka.html"
18822,"http://wyborcza.pl/7,75399,21266678,czy-trump-odda-putinowi-ukraine.html"
18823,"http://wroclaw.wyborcza.pl/wroclaw/1,35771,21267231,co-zobaczymy-w-lutym-w-teatrze-polskim-pustke-pustynie-nic.html"
18824,"http://wyborcza.biz/biznes/1,100896,21267287,czeski-leo-express-szykuje-kolejny-wjazd-na-polskie-tory.html"
18825,"http://wyborcza.pl/7,75399,21267077,brutalna-wojna-gangow-w-brazylii-wydaje-sie-nie-miec-konca.html"
18826,"http://wyborcza.pl/7,75517,21265719,olga-tokarczuk-odebrala-w-szwecji-miedzynarodowa-nagrode-literacka.html"
18827,"http://wyborcza.biz/biznes/1,100896,21267035,gazprom-podzielil-gruzje-nowa-umowe-krytykuja-opozycja-i-prezydent.html"
18828,"http://wyborcza.pl/7,75399,21266522,nadzieja-kremla-na-wielki-deal-z-ameryka.html"
18829,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,21266676,cenckiewicz-o-walesie-nie-zachowuje-powagi-po-smierci-syna.html"
18830,"http://wyborcza.pl/1,155290,21266868,morawiecki-w-davos-o-unikaniu-podatkow-pieniadze-z-ue-trafiaja.html"
18831,"http://wyborcza.pl/7,75398,21266785,walcza-z-rasizmem-zostana-zdelegalizowani-prokuratura-bada.html"
18832,"http://wyborcza.pl/7,75398,21266627,jerzy-owsiak-do-prezesa-tvp-jacka-kurskiego-klamie-pan-olal.html"
18833,"http://wyborcza.pl/7,113768,21266833,loalwa-braz-ktora-spiewala-hit-lambada-zespolu-kaoma-znaleziona.html"
18834,"http://wyborcza.pl/7,75399,21266762,chiny-to-bedzie-ten-prezydent-usa-za-ktorego-staniemy-sie.html"
18835,"http://wyborcza.pl/7,75399,21266309,czy-donald-trump-zagrozi-europie-unijne-rzady-juz-szacuja-straty.html"
18836,"http://wyborcza.biz/biznes/1,147759,21266360,mieszkaniowy-boom-w-polsce-rynek-deweloperski-po-prostu-odfrunal.html"
18837,"http://wyborcza.pl/7,75399,21266087,niemieccy-populisci-z-afd-niebezpiecznie-flirtuja-z-neonazizmem.html"
18838,"http://wyborcza.pl/7,75398,21266011,lista-podejrzanych-o-gender.html"
18839,"http://wyborcza.pl/7,75399,21265754,czy-wojska-sasiednich-krajow-wejda-do-gambii-sadny-dzien-pusto.html"
18840,"http://wyborcza.pl/7,75400,21260618,glusi-maja-poczucie-rytmu-i-sluchaja-muzyki-wzrokiem.html"
18841,"http://wyborcza.pl/7,75400,21264759,prezes-kaczynski-ma-racje-zna-sie-na-kotach.html"
18842,"http://wyborcza.biz/biznes/1,100896,21265819,uokik-wszczal-postepowanie-przeciw-volkswagenowi-za-manipulacje.html"
18843,"http://wyborcza.pl/7,75398,21265651,policja-publikuje-wizerunki-protestujacych-hfpc-organa-wladzy.html"
18844,"http://wyborcza.pl/1,155287,21265647,zimowe-wyprzedaze-i-500-zl-na-dziecko-napedzaja-sprzedaz-detaliczna.html"
18845,"http://wyborcza.pl/7,75398,21265430,para-gejow-z-polski-wezmie-slub-w-portugalii-dzieki-polskim.html"
18846,"http://wyborcza.pl/7,75400,21263210,donald-trump-wierzy-w-zwiazek-autyzmu-ze-szczepieniami-absurd.html"
18847,"http://radom.wyborcza.pl/radom/7,48201,21265315,cba-wyslalo-wniosek-o-wygaszenie-mandatu-prezydenta-radomia.html"
18848,"http://wyborcza.pl/7,75410,21264906,yolocaust-berlinski-satyryk-przerabia-selfie-zrobione-przy.html"
18849,"http://wyborcza.pl/7,75400,21264141,strzez-sie-lawin-zimowe-abecadlo-przezycia.html"
18850,"http://wyborcza.pl/7,75398,21264946,kuchcinski-straszy-poslow-opozycji-i-dymisjonuje-szefa-strazy.html"
18851,"http://wyborcza.pl/7,75400,21264328,w-alpach-ekstremalne-lawiny-zagrazaja-calym-dolinom-a-u-nas.html"
18852,"http://wyborcza.biz/biznes/1,100896,21264758,rosyjski-trybunal-konstytucyjny-zwolnil-rosje-z-wyplaty-odszkodowania.html"
18853,"http://wyborcza.pl/7,75399,21264246,w-setkach-tysiecy-amerykanskich-kranow-od-lat-plynie-skazona.html"
18854,"http://wyborcza.biz/biznes/1,147582,21263793,ten-robak-moze-ugryzc-banki-w-dane-a-hoduje-go-byly-wspoltworca.html"
18855,"http://wyborcza.biz/biznes/1,100896,21263615,putin-szykuje-gazowa-ekspansje-otworzyl-rure-dla-dostaw-do.html"
18856,"http://wyborcza.pl/1,155287,21263469,kosmiczny-bubel-europy-nowe-problemy-z-nawigacja-galileo.html"
18857,"http://wyborcza.biz/biznes/1,100896,21263403,polski-atom-coraz-blizej-61-proc-polakow-popiera-budowe-elektrowni.html"
18858,"http://krakow.wyborcza.pl/krakow/1,44425,21262366,prywatny-czeski-przewoznik-kolejowy-chce-nas-wozic-do-pragi.html"
18859,"http://krakow.wyborcza.pl/krakow/1,44425,21262390,ile-kosztuje-studniowka-w-krakowie-i-dlaczego-tak-duzo.html"
18860,"http://wyborcza.pl/7,75398,21263182,tvp-do-pracownicy-masz-etat-to-oddaj-70-tys-zl-to-nie-jedyny.html"
18861,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,21262021,zaproszenie-na-kolede-ze-slowem-sex-w-tytule-ma-zwrocic.html"
18862,"http://wyborcza.pl/7,75398,21262887,premier-szydlo-dzieki-nam-znikna-problemy-w-sluzbie-zdrowia.html"
18863,"http://szczecin.wyborcza.pl/szczecin/7,34939,21262662,nie-zyje-slawomir-pajor-prezydent-stargardu-wielka-strata.html"
18864,"http://kielce.wyborcza.pl/kielce/1,47262,21261928,sad-oddalil-rekordowy-pozew-znanego-biznesmena-domagal-sie.html"
18865,"http://wyborcza.pl/7,75400,21259078,wirtualna-rzeczywistosc-na-miejscu-zbrodni-nowe-zajecia-dla.html"
18866,"http://wyborcza.pl/7,75398,21261972,ukrainska-rodzina-uciekla-przed-przesladowaniami-polska-odesle.html"
18867,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,21262219,pis-chce-przejac-wojewodzkie-fundusze-ochrony-srodowiska-centralizacja.html"
18868,"http://wyborcza.pl/7,75398,21261715,a-jesli-za-afera-podsluchowa-stali-rosjanie-falenta-i-26-mln.html"
18869,"http://wyborcza.pl/7,75398,21262040,rok-ustawy-inwigilacyjnej-co-sie-zmienilo-to-tajne.html"
18870,"http://wyborcza.biz/biznes/1,149543,21262127,ile-kosztuje-tona-wegla-ze-slaskiej-kopalni.html"
18871,"http://wyborcza.pl/7,158409,21262057,robot-tez-czlowiek-europoslowie-szykuja-przepisy-dla-maszyn.html"
18872,"http://wyborcza.biz/biznes/1,100896,21259112,odlot-na-polskich-lotniskach-krakow-i-warszawa-napedzaja-ruch.html"
18873,"http://wyborcza.biz/pieniadzeekstra/1,134263,21261088,koniec-ofe-karuzela-zmian-w-emeryturach.html"
18874,"http://wyborcza.biz/pieniadzeekstra/1,134263,21261077,prezent-mikolajkowy-inpost-szuka.html"
18875,"http://wyborcza.biz/pieniadzeekstra/1,134263,21261079,przeswietlenie-prad-za-darmo-okazja-czy-trik.html"
18876,"http://wyborcza.biz/pieniadzeekstra/1,134263,21260962,wygrala-z-bankiem-z-nudow-poszlo-o-100-zl-oplaty-za-nieuzywane.html"
18877,"http://krakow.wyborcza.pl/krakow/1,44425,21262352,sprawa-smierci-jerzego-ziobry-sadowa-bitwa-o-opinie-bieglych.html"
18878,"http://wyborcza.pl/7,75399,21261673,usa-jeden-z-liderow-neonazistow-ofiara-atakow-po-tym-jak-okazalo.html"
18879,"http://wyborcza.pl/7,75410,21262144,kolekcja-czartoryskich-kulisy-glosnego-zakupu-czy-minister.html"
18880,"http://wyborcza.pl/7,75398,21255240,dluznik-alimentacyjny-ma-sie-bac.html"
18881,"http://wyborcza.pl/7,75399,21261850,turecka-demokratura.html"
18882,"http://wyborcza.biz/biznes/1,100896,21261960,produkujemy-dobre-kotly-na-eksport-palimy-w-kopciuchach.html"
18883,"http://wyborcza.pl/7,113768,21261826,dotad-znalismy-dwie-fotografie-chopina-czy-teraz-odkryto-trzecia.html"
18884,"http://wroclaw.wyborcza.pl/wroclaw/1,35771,21257548,wroclawianka-zaprojektowala-kosmiczne-osiedle-wygrala-konkurs.html"
18885,"http://wyborcza.biz/biznes/1,100896,21261714,polskie-koncerny-pgnig-i-lotos-dostaly-siedem-nowych-koncesji.html"
18886,"http://wyborcza.pl/7,75399,21261492,londyn-i-bruksela-podbijaja-stawke-przed-negocjacjami-o-brexicie.html"
18887,"http://wyborcza.pl/1,155290,21261442,globalizacja-odbija-sie-czkawka-klasie-sredniej-davos-zastanawia.html"
18888,"http://wyborcza.pl/7,75400,21261221,narodzil-sie-mikrob-na-ktorego-nie-dziala-juz-absolutnie-nic.html"
18889,"http://poznan.wyborcza.pl/poznan/7,36001,21261188,studenci-bronia-konstytucji-a-samorzady-studenckie-odmawiaja.html"
18890,"http://wyborcza.biz/biznes/1,100896,21261277,motoryzacja-europy-na-wyzszych-obrotach-kolejny-rok-rosnie.html"
18891,"http://wyborcza.pl/7,156282,21261242,facebook-chwali-sie-reklamami-i-jest-coraz-grozniejszy-dla.html"
18892,"http://wyborcza.biz/biznes/1,149543,21261214,srednia-pensja-w-grudniu-przekroczyla-4-6-tys-zl-brutto-place.html"
18893,"http://wyborcza.pl/7,75399,21261014,xi-jinping-broni-w-davos-globalizacji-ale-amerykanskie-firmy.html"
18894,"http://trojmiasto.wyborcza.pl/trojmiasto/1,35612,21256895,nowy-kodeks-wyborczy-do-samorzadow-w-polsce-moze-wydarzyc.html"
18895,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,21260626,zakaz-dla-prezydenta-roberta-chomy-za-antyukrainska-dzialalnosc.html"
18896,"http://wyborcza.pl/7,75398,21260632,pomyslodawca-kod-kijowski-pogarsza-swoja-sytuacje.html"
18897,"http://wyborcza.pl/1,155287,21260663,ekonomisci-lewiatana-najwiekszym-problemem-sa-ciagle-zmiany.html"
18898,"http://wyborcza.pl/1,155290,21260491,rosja-finansowala-prywatyzacje-swojego-giganta-naftowego-rosnieft.html"
18899,"http://warszawa.wyborcza.pl/warszawa/1,34862,21260388,jacek-sasin-znowu-pod-lupa-prokuratorow-sprawdzane-sa-jego.html"
18900,"http://wyborcza.pl/7,75398,21259890,stempel-z-in-vitro-w-ksiazeczce-zdrowia.html"
18901,"http://poznan.wyborcza.pl/poznan/7,36001,21259096,seksuolog-lechoslaw-gapik-jednak-nie-wyjdzie-z-wiezienia.html"
18902,"http://bydgoszcz.wyborcza.pl/bydgoszcz/7,48722,21259542,uchodzcy-z-syrii-w-bydgoszczy-radni-chca-im-pomoc.html"
18903,"http://wyborcza.biz/biznes/1,100896,21259211,chiny-wbrew-trumpowi-chca-grac-pierwsze-skrzypce-w-walce-z-ociepleniem.html"
18904,"http://wyborcza.pl/7,75399,21259076,dozywocie-dla-kolejnych-zbrodniarzy-z-latynoskich-junt.html"
18905,"http://wyborcza.pl/7,75398,21259050,rzad-zapowiada-zwiekszenie-liczby-zolnierzy-i-posterunkow-policji.html"
18906,"http://wyborcza.pl/7,75399,21259031,nowa-bron-tzw-panstwa-islamskiego-podpalenia.html"
18907,"http://wyborcza.pl/7,75399,21258990,silne-trzesienie-ziemi-we-wloszech-w-rzymie-ewakuowano-metro.html"
18908,"http://wyborcza.biz/biznes/1,147582,21258862,rachunki-do-wgladu-sluzby-dostana-szeroki-dostep-do-informacji.html"
18909,"http://wyborcza.pl/7,75399,21258801,rosja-wprowadzila-na-swoich-lotniskach-kontrole-paszportowa.html"
18910,"http://gliwice.wyborcza.pl/gliwice/1,95519,21258436,pan-mirek-sprzedal-fiata-ktorego-trzymal-w-salonie-chcial.html"
18911,"http://wyborcza.pl/7,75398,21258397,policja-poszukuje-21-osob-ktore-protestowaly-pod-sejmem-80.html"
18912,"http://wyborcza.pl/7,75398,21258606,czemu-minister-zalewska-lekcewazy-opinie-naukowcow-ostry-list.html"
18913,"http://gliwice.wyborcza.pl/gliwice/1,95519,21258200,prof-adam-maciejewski-z-centrum-onkologii-w-gliwicach-z-nagroda.html"
18914,"http://wyborcza.biz/biznes/1,149543,21258607,rewolucja-robotow-ludzie-beda-musieli-z-nimi-konkurowac-kreatywnoscia.html"
18915,"http://wyborcza.pl/7,75399,21258483,paryz-walczy-naklejkami-o-czystsze-powietrze.html"
18916,"http://warszawa.wyborcza.pl/warszawa/1,34862,21256235,sinfonia-varsovia-tak-ma-wygladac-nowa-siedziba-wizualizacje.html"
18917,"http://wyborcza.pl/1,155290,21258423,miliarder-richard-branson-chce-zarabiac-na-festiwalach-sportowych.html"
18918,"http://lublin.wyborcza.pl/lublin/1,48724,21256346,rakowiska-sprawa-nastoletnich-zabojcow-zajmie-sie-sad-najwyzszy.html"
18919,"http://krakow.wyborcza.pl/krakow/1,44425,21257865,krzysztof-w-kasprzyk-wosp-do-nobla-bo-buduje-wrazliwosc-i.html"
18920,"http://krakow.wyborcza.pl/krakow/1,44425,21257064,happening-kod-otworzyli-konsulat-generalny-republiki-san-escobar.html"
18921,"http://wyborcza.biz/biznes/7,100896,21257860,halo-dlaczego-pan-nie-placi-ukraincom.html"
18922,"http://wyborcza.pl/7,75400,21256766,wenus-sie-do-nas-smieje-zdumiewajace-zdjecie-japonskiej-sondy.html"
18923,"http://lodz.wyborcza.pl/lodz/1,35136,21257481,dworzec-fabryczny-sukcesem-premier-szydlo-polityczny-spor.html"
18924,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,21256874,pociag-widmo-do-trojmiasta-jak-na-dzikim-zachodzie-trzeba.html"
18925,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,21256903,centra-urazowe-dla-dzieci-mialy-ruszac-a-tu-decyzji-brak.html"
18926,"http://wyborcza.pl/7,75400,21251669,katastrofa-tunguska-moze-sie-powtorzyc-tak-wynika-z-obserwacji.html"
18927,"http://wyborcza.pl/7,75398,21257044,masz-etat-ale-oddawaj-kase-krotka-i-pouczajaca-historia-z.html"
18928,"http://wyborcza.biz/biznes/1,100896,21257540,rzadowy-program-walki-ze-smogiem-czyli-obietnice-konkretne.html"
18929,"http://wyborcza.biz/biznes/1,149543,21257529,deutsche-post-rekrutuje-w-polsce-setki-kurierow-do-pracy-w-niemczech.html"
18930,"http://wyborcza.pl/7,75399,21257887,obama-lagodzi-wyrok-chelsea-manning-skazanej-za-przekazanie.html"
18931,"http://wyborcza.pl/7,75399,21257823,associated-press-wybory-parlamentarne-w-niemczech-24-wrzesnia.html"
18932,"http://warszawa.wyborcza.pl/warszawa/1,34862,21257689,stolki-i-nogi-przyznane-antynagroda-dla-gronkiewicz-waltz.html"
18933,"http://wyborcza.pl/7,75399,21257306,antonio-tajani-nowym-szefem-pe-rosna-szanse-tuska-na-druga.html"
18934,"http://wyborcza.pl/7,113768,21257544,opera-rara-w-krakowie-bez-filipa-berkowicza-i-w-nowej-odslonie.html"
18935,"http://wyborcza.pl/1,155290,21257487,forum-ekonomiczne-w-davos-nie-ma-szans-by-banki-centralne.html"
18936,"http://wyborcza.pl/7,112395,21257281,spektakl-biala-sila-czarna-pamiec-nie-bedzie-grany-tak-zdecydowal.html"
18937,"http://wyborcza.pl/7,75399,21257266,brexit-to-wyraz-tesknoty-za-czasami-imperium.html"
18938,"http://wyborcza.pl/7,75517,21252216,barack-obama-i-ksiazki-odchodzi-najbardziej-oczytany-prezydent.html"
18939,"http://wyborcza.pl/7,156282,21257010,facebook-wprowadzi-w-niemczech-filtr-do-odsiewania-fake-newsow.html"
18940,"http://poznan.wyborcza.pl/poznan/7,36001,21254006,sprawa-adama-z.html"
18941,"http://wyborcza.pl/7,75399,21256893,brexit-nie-musi-zachwiac-europa.html"
18942,"http://wyborcza.pl/7,75398,21256765,zarzad-kod-wzywa-kijowskiego-do-ustapienia.html"
18943,"http://wyborcza.pl/1,155290,21256855,prorosyjski-prezydent-moldawii-chce-anulowac-stowarzyszenie.html"
18944,"http://wyborcza.pl/7,75399,21256704,iran-czysci-syrie-z-sunnitow.html"
18945,"http://rzeszow.wyborcza.pl/rzeszow/7,34962,21256617,prezydent-przemysla-robert-choma-nie-zostal-wpuszczony-na-ukraine.html"
18946,"http://warszawa.wyborcza.pl/warszawa/1,34862,21256514,ks-szostek-ostro-o-mediach-publicznych-nawrot-do-jezyka-prl-owskiej.html"
18947,"http://poznan.wyborcza.pl/poznan/1,36001,21256558,zysk-kandydatem-pis-na-prezydenta-poznania.html"
18948,"http://wyborcza.pl/7,75398,21256627,jak-cie-zapytaja-o-reforme-edukacji-zalewskiej-bez-pis-i.html"
18949,"http://wyborcza.biz/biznes/1,100896,21256647,ile-stacji-benzynowych-wykosi-zmiana-koncesji-ure-rozpoczyna.html"
18950,"http://kielce.wyborcza.pl/kielce/1,47262,21256463,w-imieniu-wojewody-odmowil-wsparcia-wosp-nie-pracuje-juz-w.html"
18951,"http://wyborcza.pl/7,75399,21256353,prawo-heroda-podwazone-przez-strasburg-ale-co-stalo-sie-z.html"
18952,"http://wyborcza.biz/biznes/1,149543,21256397,mniej-chwilowek-po-500-zl-na-dziecko-zamiast-na-zycie-pozyczamy.html"
18953,"http://wyborcza.pl/7,75399,21256323,wielka-brytania-opusci-unijny-wspolny-rynek-smiale-wystapienie.html"
18954,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,21256195,byly-posel-pis-zostal-prezesem-energi.html"
18955,"http://wyborcza.biz/Waluty/1,111132,21256002,funt-odrabia-straty-po-wystapieniu-premier-may-brexit-jednak.html"
18956,"http://wyborcza.pl/7,75398,21255907,pucz-zaczal-sie-na-woronicza-i-wiemy-gdzie-konkretnie-w-bloku.html"
18957,"http://wyborcza.pl/7,75399,21255350,szef-samsunga-oskarzony-o-korupcje.html"
18958,"http://wyborcza.pl/7,75398,21255276,co-sie-stalo-z-ustawa-kality-pis-zapowiada-bedzie-ustawa.html"
18959,"http://wyborcza.pl/1,155290,21255308,forum-ekonomiczne-davos-paradoks-chiny-bronia-globalizacji.html"
18960,"http://wyborcza.pl/7,75400,21254984,uff-wraca-ten-potworny-smog-kiedy-wiatr-go-zwieje-prognoza.html"
18961,"http://wyborcza.biz/Gieldy/1,114507,21255181,strajk-tunezyjczykow-na-polu-naftowym-spolki-kulczyk-investments.html"
18962,"http://wroclaw.wyborcza.pl/wroclaw/1,35771,21255053,polkowice-spadla-winda-z-pracownikami-sa-ranni.html"
18963,"http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,21254943,nowe-zarzuty-dla-lowcy-nastolatek-zgwalcenie-seks-z-nieletnia.html"
18964,"http://wyborcza.pl/7,75400,21254590,lod-peka-brytyjczycy-ewakuuja-swoja-baze-na-antarktydzie.html"
18965,"http://wyborcza.pl/7,75398,21254695,amnesty-international-polska-uchwalila-drakonska-ustawe-antyterrorystyczna.html"
18966,"http://wyborcza.pl/7,75399,21254638,brytyjska-premier-theresa-may-oglosi-dzis-dlugo-wyczekiwany.html"
18967,"http://wyborcza.pl/1,155290,21254660,forum-ekonomiczne-w-davos-firmy-siedza-na-kasie-i-moga-tak.html"
18968,"http://wyborcza.biz/biznes/1,147743,21254626,rzad-pis-usuwa-leki-ze-sklepow-paracetamol-tylko-od-jednej.html"
18969,"http://wyborcza.pl/7,75400,21235587,dzisiaj-gazeta-wyborcza-wysyla-korespondenta-do-antarktyki.html"
18970,"http://wyborcza.pl/7,75399,21252240,bezpieczenstwo-wazniejsze-niz-prawa-czlowieka-nowe-prawa-antyterrorystyczne.html"
18971,"http://poznan.wyborcza.pl/poznan/1,36001,21254011,niezwykly-prezent-ksiezy-na-25-lecie-sakry-biskupiej-abp-gadeckiego.html"
18972,"http://wyborcza.pl/1,155287,21254391,dodatkowe-obciazenie-kapitalowe-dla-bankow-3-proc-bufor.html"
18973,"http://wyborcza.pl/7,75398,21254357,trybunal-odroczony-bezterminowo-przez-wniosek-ziobry.html"
18974,"http://wyborcza.pl/7,75399,21254058,kryzys-zaufania-nie-wierzymy-korporacjom-rzadom-i-mediom.html"
18975,"http://warszawa.wyborcza.pl/warszawa/1,34862,21253527,na-lotnisku-chopina-leca-na-rekord-beda-polaczenia-z-los-angeles.html"
18976,"http://wyborcza.pl/7,75398,21253093,po-reportazu-o-pedofilii-w-kosciele-co-dzieje-sie-z-ksiedzem.html"
